P161D00,HEV controller Monitoring
P162400,Idle Stop Inhibit Lamp Ciruit Failure
P162500,Idle Stop Switch Circuit Failure
P163000,InterCooler Fan Relay Short/Open Circuit
P163400,Auxiliary Heater Relay Short/Open Circuit
P164F00,Unauthorized Software/Calibration Detected
P165000,Indication lamp circuit malfunction
P165200,Ignition Switch Malfunction
P166100,Cruise Switch Circuit Low Input
P166200,Cruise Switch Circuit High Input
P167000,Invalid Injector IQA/C2I
P167100,Injector IQA checksum error
P167400,Immobilizer-Transponder Status Error
P167400,Transponder Status Error
P167500,Immobilizer-Transponder Programming Error
P167500,Transponder Programming Error
P167600,Immobilizer-Smartra Message Error
P167600,Immobilizer Smartra Message Error
P1676F0,Immobilizer Smartra Message Error
P1676F1,Immobilizer Smartra Message Error
P167700,Immobilizer-EMS VIN Data Error (EMS has different VIN)
P167700,EMS VIN Data Error (EMS has different VIN)
P167800,Immobilizer-EMS No Request ( EMS data line open, no immo.)
P167900,Immobilizer-EMS Data Fail (Data frame, CS, Message error)
P167900,EMS Data Fail (Data frame, CS, Message error)
P167908,Immobilizer-EMS Data Fail (Data frame, CS, Message error)
P168087,Vehicle Speed Communication Fault
P168181,Vehicle Speed Message Failure
P168800,Immobilizer Lock
P168900,Immobilizer - Unregistered Transponder
P168900,Immobilizer - Unregistered TP
P1689F1,Immobilizer - Unregistered Transponder
P169000,Immobilizer-Smartra No Response
P169000,Immobilizer Smartra no response
P1690F0,Immobilizer Smartra no response
P1690F1,Immobilizer Smartra no response
P169100,Immobilizer-Antenna Coil Error
P169200,Immobilizer Lamp Error
P169200,Immobilizer Indicator Lamp Error
P169300,Transponder No Response Error_Invalid Response
P169300,Immobilizer-Transponder Error
P169400,Immobilizer-EMS Message Error
P169500,Immobilizer-EMS Memory Error
P169600,Immobilizer Smartra Authentication Fail
P169600,Immobilizer-Authentication Fail
P169664,Immobilizer-Authentication Fail
P1696F0,Immobilizer-Authentication Fail
P169700,Immobilizer-Tool Message Error
P169700,HI-SCAN message Error
P169800,Immobilizer-Invalid TP (TP has different PIN)
P169800,Invalid TP (TP has different PIN)
P169900,Immobilizer-Twice Overtrial
P169900,Immobilizer Twice IG ON Overtrial
P1699F0,Immobilizer Twice IG ON Overtrial
P1699F1,Immobilizer Twice IG ON Overtrial
P169A00,Immobilizer-SMARTRA Authentication Fail
P169A00,Smartra Authentication fail
P171400,IMMO Window Timeout
P171500,IMMO Data Timing Error
P171600,IMMO Wrong VIN/MIN/RPM
P173600,Motor Supply Voltage - High voltage
P173700,Motor Supply Voltage - Low Voltage
P173800,Shift System Timeout
P173900,General Position Encoder Error
P174494,Transmission Engine Clutch System Performance
P175600,EMC Internal Error
P175800,Mode Select Switch Fault
P177400,Speed Command PWM Line
P177500,OPU Status Line
P177600,Electric Oil Pump Hall IC Sensor failure
P177700,OPU (Oil Pump control Unit) Power Circuit Fault 
P177800,Engine Clutch VFS Fail
P178000,Battery Voltage High
P178000,Torque Control Signal Failure
P178016,Battery Voltage High
P178017,Battery Voltage High
P178100,Battery Voltage Low
P178400,EOP 3-Phase Wiring line open
P179000,Variant Coding Error
P17A000,Navigation Control Module Requested MIL Illumination
P17C000,DCT None-EOL
P17D009,Engine Clutch System Non-Refilled
P17D196,Engine Clutch Actuator ASW Error
P17D249,Engine Clutch Actuator BSW Error
P17D397,Engine Clutch Actuator stroke Error
P17D41C,Engine Clutch Actuator Battery Voltage Error
P17D517,Engine Clutch Actuator IG Signal Error
P17D51C,Engine Clutch Actuator IG Signal Error
P17D61C,Motor Fault due to Low Battery
P17D71C,Ref. Function Fault due to Low Battery
P17D897,Engine Clutch System Overpressure
P17D998,Engine Clutch System Thermal Overload
P17DA96,Engine Clutch System CSC Defect
P17EB7A,Engine Clutch System Leakage Fail
P17EC93,Engine Clutch System End of Life Fault
P17EE47,Engine Clutch System Functional Safety Fault
P17F054,Engine Clutch System EOL Incomplete
P17FF54,Engine Clutch System EOL Fault
P181500,ESP Auto Recognition Fail
P182111,Pump for 4WD Motor Wire Short to Battery
P182112,Pump for 4WD Motor Wire Short to Battery
P182113,Pump for 4WD Motor Wire Short to Battery
P182401,Pump for 4WD Slow Thermal Overload
P182411,Pump for 4WD Slow Thermal Overload
P182419,Pump for 4WD Slow Thermal Overload
P182447,Pump for 4WD Slow Thermal Overload
P182464,Pump for 4WD Slow Thermal Overload
P182511,Pressure Sensor for 4WD Supply Short to Battery
P182512,Pressure Sensor for 4WD Supply Short to Battery
P18254B,Pressure Sensor for 4WD Supply Short to Battery
P182711,Pressure Sensor for 4WD Signal Wire Short to Battery
P182712,Pressure Sensor for 4WD Signal Wire Short to Battery
P182900,Clutch Torque Tolerance Upper Limit
P183000,Clutch Torque Tolerance Lower Limit
P183100,Clutch Thermal Overstress Warning
P183200,Clutch Thermal Overstress Shutdown
P183300,Actuator Thermal Overstress Warning
P183400,Actuator Thermal Overstress Shutdown
P183600,Bleed Pressure Line Test Error
P183700,Vehicle Variant Can Not Be Detected
P184100,Primary Pulley Pressure Sensor Range/Performance
P18501C,Pressure Sensor Power Supply
P190412,Gate Select Position "B"
P190414,Gate Select Position "B"
P190464,Gate Select Position "B"
P191011,Gate Select Actuator "B" Circuit/Open
P191012,Gate Select Actuator "B" Circuit/Open
P191013,Gate Select Actuator "B" Circuit/Open
P191015,Gate Select Actuator "B" Circuit/Open
P191464,Gear Shift Position Circuit "B"
P192001,Gear Shift Forward Actuator "B" Circuit/Open
P192177,Gear Shift Forward Actuator "B" Circuit Range/Performance
P192198,Gear Shift Forward Actuator "B" Circuit Range/Performance
P193100,Intake Valve Duration Sync Error
P193200,Valve Duration Control Moduel EEPROM Internal Fault
P193300,Valve Duration Hall Sensor Out of Range
P193500,Intake Valve Duration adaptation Too Long during long duration
P193513,HF EOP System Fault
P193519,HF EOP System Fault
P19351D,HF EOP System Fault
P193529,HF EOP System Fault
P19354B,HF EOP System Fault
P193596,HF EOP System Fault
P193600,Valve Duration Control Motor Over Current
P193700,Valve Duration Control Motor Over Voltage
P193900,Valve Duration Control Motor Hall Sensor Signal
P193A00,Intake Valve Duration Motor Angle Sensor Error
P193A71,HF EOP Performance
P193A79,HF EOP Performance
P193A97,HF EOP Performance
P193B00,Intake Valve Duration Motor Position Storage Error
P193B71,HP EOP Performance
P193B79,HP EOP Performance
P193B97,HP EOP Performance
P193C00,Valve Duration Control Motor Adaptation Stroage Error
P193D13,HF EOP System Fault 
P193D19,HF EOP System Fault 
P193D1D,HF EOP System Fault 
P193D29,HF EOP System Fault 
P193D4B,HF EOP System Fault 
P193D96,HF EOP System Fault 
P193E71,HF EOP Performance 
P193E79,HF EOP Performance 
P193E97,HF EOP Performance 
P194000,Control Module - Motor Failure
P195100,AWD ECU-S/W Fault
P195200,AWD ECU-H/W Fault
P195300,AWD ECU-Motor Driver Fault
P1954A2,AWD ECU-Voltage Fault
P195511,AWD Motor-Circuit Fault
P195512,AWD Motor-Circuit Fault
P195513,AWD Motor-Circuit Fault
P195611,AWD Pressure sensor-Power Line Fault
P195612,AWD Pressure sensor-Power Line Fault
P195721,AWD Pressure sensor-Signal Error
P195722,AWD Pressure sensor-Signal Error
P195800,AWD-Torque Error
P195900,AWD-Clutch Thermal Stress too high
P196000,AWD-Bleeding Pressure Error
P196100,AWD-Install Different Tire Front/Rear
P196200,AWD-Unmatching Vehicle CAN Information
P198500,EOP-OPU Driving Performance
P198700,OPU (Oil Pump control Unit) High Voltage Interlock Circuit Open
P198800,OPU (Oil Pump control Unit) Signal Circuit Fault 
P199000,OPU (Oil Pump control Unit) Input High Voltage Wiring line open
P1A5700,DC/DC Reference Voltage Circuit Low
P1A5800,DC/DC Reference Voltage Circuit High
P1A6F00,Airbag Deployment Signal Circuit High
P1A7100,Airbag Deployment Signal Circuit Low
P1A7134,Airbag Deployment Signal Circuit Fail
P1A7135,Airbag Deployment Signal Circuit Fail
P1A7700,Check Generator Belt
P1A7795,Check Generator Belt
P1A8300,Service Lamp Request MCU
P1A8600,Inappropriate and low SOC
P1A8898,DC/DC Converter Cooling System Fault
P1A8898,LDC Cooling System Fault
P1A8996,DC/DC Converter Current Sensor Fault
P1A8996,LDC Current Sensor Fault
P1A8A96,DC/DC Converter Temperature Sensor Circuit Range/Performance Fail
P1A8B00,Generator Power Module System Voltage
P1A8C19,DC/DC Converter Input Current Over Fail
P1A8D13,DC/DC Converter Voltage Path Fault
P1A8F31,DC/DC Converter PWM Output Fail
P1A9096,DC/DC Converter Input Voltage Sensor Fault
P1A9196,DC/DC Converter Output Voltage Sensor Fault
P1A9500,Diagnostic Fault For 48V system disable
P1AA600,Hybrid/EV Battery Abnormal Performance Detection
P1AA700,Hybrid/EV Battery Abnormal Performance : Cell Voltage Deviation
P1AA800,Hybrid/EV Battery Abnormal Performance : Isolation Fault
P1AA900,Hybrid/EV Battery Abnormal Performance : Cell Voltage Variance
P1AAA00,Hybrid/EV Battery Abnormal Performance : Charging(CV) Current Variance 
P1AAB00,Hybrid/EV Battery Abnormal Performance : Pack Over Temperature
P1AAC00,Hybrid/EV Battery Abnormal Performance : Cell Over Voltage
P1AAD00,Hybrid/EV Battery Abnormal Performance : Cell Under Voltage
P1AAE00,Hybrid/EV Battery Abnormal Performance : Pack Temperature Deviation
P1AAF00,Hybrid/EV Battery Abnormal Performance : Cell Volatge Sudden Change(AVCD)
P1AB000,Hybrid/EV Battery Abnormal Performance : Idle Voltage Variance(RDV)
P1B2500,High Voltage Path Fault
P1B7600,High Voltage Relay Fault
P1B7672,High Voltage Relay Fault
P1B7673,High Voltage Relay Fault
P1B7700,Inverter Capacitor Precharging Fault
P1B8000,Heater Temperature Sensor "A" Circuit High
P1B8100,Heater Temperature Sensor "A" Circuit Low
P1B8200,Heater Temperature Sensor "B" Circuit High
P1B8300,Heater Temperature Sensor "B" Circuit Low
P1B9400,CMU Balancing Circuit Fault
P1B9600,High Voltage Battery Cell Voltage Deviation
P1B9700,High Voltage Battery Temperature Deviation
P1BA200,Quick Charger Pilot(PD) Line Open
P1BA300,High Voltage Battery Temperature High
P1BA400,Quick Charger Relay Fault
P1BA500,High Voltage Battery Heating System Circuit High
P1BA600,Module Temperature Deviation High by Heating System
P1BA700,Battery Overcharge Detection Active
P1BA800,Heater Relay Fault
P1BA900,Quick Charging Fault by Quick Charger
P1BAB00,Quick Charging Fault by CCM
P1BAC00,Quick Charging Fault by IGPM
P1BAD00,Battery Charger Coupler Temperature too High
P1BB000,12V Lithium Battery Relay Fault 
P1BB100,12V Lithium Battery Cell Voltage Low
P1BB200,12V Lithium Battery Cell Voltage High
P1BB300,12V Lithium Battery Over Temperature
P1BB400,12V Lithium Battery Temperature Sensor "A" Circuit Low
P1BB500,12V Lithium Battery Temperature Sensor "A" Circuit High
P1BB600,12V Lithium Battery Current Sensor "A" Circuit Low
P1BB700,12V Lithium Battery Current Sensor "A" Circuit High
P1BB800,12V Lithium Battery Current Sensor "A" Circuit Range/Performance
P1BB900,12V Lithium Battery Voltage Sense Circuit
P1BBA00,BMS Overcharge Protection Device Active
P1BBB00,12V Lithium Battery Cell Voltage Deviation
P1BBC00,Battery Overcharge Detection Circuit Fault
P1BBD00,BMS Overcharge Protection Device Circuit Fault
P1BBE00,12V Voltage Path Fail
P1BC600,PRA Temperature Sensor "A" Circuit Low
P1BC700,PRA Temperature Sensor "A" Circuit High
P1BC800,PRA Temperature Sensor "A" Circuit Range/Performance
P1BD000,Hybrid/EV Battery Pack Relay Busbar Temperature too high
P1BD100,Hybrid/EV Battery Pack Relay Busbar Temperature too high Level2
P1BD200,Battery Coolant Level Sensor Circuit High
P1BD212,Battery Coolant Level Sensor Circuit High
P1BD300,Battery Coolant Level Sensor Circuit Low
P1BD311,Battery Coolant Level Sensor Circuit Low
P1BD400,Battery Coolant Level too High
P1BD500,Battery Coolant Overfilling Detected
P1BD600,PRA Busbar Temperature 2 Sensor Circuit Low
P1BD700,PRA Busbar Temperature 2 Sensor Circuit High
P1BD812,Battery Coolant Level Sensor 2 Circuit High
P1BD911,Battery Coolant Level Sensor 2 Circuit Low
P1BE000,PRA Busbar Temperature 2 too High
P1BE100,PRA Busbar Temperature 2 too High Level2
P1BE511,Hybrid/EV Battery Temperature Sensor'Q' Circuit Low
P1BE612,Hybrid/EV Battery Temperature Sensor'Q' Circuit High
P1BE711,Hybrid/EV Battery Temperature Sensor'R' Circuit Low
P1BE812,Hybrid/EV Battery Temperature Sensor'R' Circuit High
P1BE911,Hybrid/EV Battery Temperature Sensor'S' Circuit Low
P1BEA12,Hybrid/EV Battery Temperature Sensor'S' Circuit High
P1BEB11,Hybrid/EV Battery Temperature Sensor'T' Circuit Low
P1BEC12,Hybrid/EV Battery Temperature Sensor'T' Circuit High
P1BED00,Hybrid/EV Battery Thermal Event (Thermal Runway)
P1BFC00,Stack Voltage Sensing Circuit
P1C2800,OPI Current High
P1C2819,OPI Current High
P1C2B00,OPI Hall Sensor Error
P1C2B29,OPI Hall Sensor Error
P1C2D03,HP EOP Motor Position Sensor
P1C2D12,HP EOP Motor Position Sensor
P1C2D14,HP EOP Motor Position Sensor
P1C2D1C,HP EOP Motor Position Sensor
P1C2E4B,HF EOP Motor Control
P1C2E92,HF EOP Motor Control
P1CD000,Air Blower Motor Inverter performance
P1CD100,Air Blower Motor Phase Cable Circuit Open
P1CD200,Air Blower Motor Phase Cable Circuit Short
P1CDE00,Pump Motor Inverter performance
P1CE925,Pump Motor Inverter Temperature Sensor Circuit Range/Performance
P1CEB98,Pump Motor Inverter Over temperature
P1CF262,HV DC Out of Range
P1CFA00,AC Charger Control Pilot Signal Incorrect
P1CFA29,AC Charger Control Pilot Signal Incorrect
P1CFB00,DC Quick Charger Control Pilot Signal Incorrect
P1D2016,Stack Exhaust Air Temperature Sensor Circuit Low Input
P1D2117,Stack Exhaust Air Temperature Sensor Circuit High Input
P1D2325,Stack Exhaust Air Temperature Sensor Range/Performance
P1D3C62,Stack Coolant Temperature Sensor Correlation
P1D3D94,Stack Coolant Pump Control Module Failure
P1D3E94,Coolant Power Electronic Pump Failure
P1D4792,Hybrid/EV Battery Pack Coolant Pump "C" Control Performance
P1D5171,Air Cutoff Valve Failure
P1D5177,Air Cutoff Valve Failure
P1D5200,Air Cutoff Valve Control Circuit
P1D6416,Water Drain Level Sensor Low Input
P1D6517,Water Drain Level Sensor High Input
P1D6613,Hydrogen Supply Valve Circuit Open
P1D6712,Hydrogen Supply Valve Short
P1D6814,Water Drain Valve Circuit Open
P1D6912,Water Drain Valve Short
P1D6A14,Hydrogen Purge Valve Circuit Open
P1D6B12,Hydrogen Purge Valve Short
P1D6C72,Hydrogen Purge Valve Open Fail
P1D6D11,Hydrogen Purge Valve Position Sensor Circuit Low Input
P1D6E12,Hydrogen Purge Valve Position Sensor Circuit High Input
P1D7414,Water Drain Valve Heater Circuit Open
P1D7512,Water Drain Valve Heater Short
P1D7625,Water Drain Valve Heater Range/Perfomance
P1D9B00,Stack COD Timeout 1
P1D9C00,Stack COD Timeout 2
P1D9D00,COD Heater Module "C" Relay Open or Short to Ground
P1D9E00,COD Heater Module "C" Relay Short to Battery
P1DB100,Stack Coolant Temperature Control Valve Manual Mode Malfunction
P1DB792,Stack Power Supply to Main Bus Fail
P1DB911,MCU or BHDC Power Line Open
P1DBA00,Hydrogen Pressure High in Fuel Processing System Module
P1DBB00,Hydrogen Pressure Low in Fuel Processing System Module
P1DBD93,Stack Coolant Electric Proportional Valve Control Module not Work (EPV)
P1DBF00,Stack Coolant Bypass Valve malfunction
P1DBF72,Stack Coolant Bypass Valve malfunction
P1DBF73,Stack Coolant Bypass Valve malfunction
P1DBF77,Stack Coolant Bypass Valve malfunction
P1DC100,Hydrogen Supply Valve Pressure Control Error
P1DC300,Stack Voltage Error
P1DC396,Stack Voltage Error
P1DC400,High Voltage Isolation Failure
P1DC492,High Voltage Isolation Failure
P1DC500,Hydrogen Leak in the Engine Room Area
P1DC57A,Hydrogen Leak in the Engine Room Area
P1DC87A,Low Stack Coolant Flow
P1DC87B,Low Stack Coolant Flow
P1DCB00,Hydrogen Leak in the Cabin
P1DCB7A,Hydrogen Leak in the Cabin
P1DF400,RTC Module Wake Up Time Error
P1DF572,Water Drain Valve Control Circuit - Stuck Open
P1DF673,Water Drain Valve Control Circuit - Stuck Closed
P1DF725,Water Drain Valve Range/Performance
P1DFA00,EVAP System Purge Pump Hose Off
P1DFD00,EVAP System Purge Pump Target Speed Performance
P1DFE00,EVAP System Purge Pump Delta Pressure Low 
P1DFE00,EVAP System Purge Pump Delta Pressure Low
P1DFF00,EVAP System Purge Pump Delta Pressure High
P1E011C,PFC Voltage Sensor Reliability and Initial Offset Value Check
P1E0211,PFC Voltage Sensor Circuit Low
P1E0312,PFC Voltage Sensor Circuit High
P1E041C,Battery Charger Temperature Sensor "A" Circuit Range/Performance
P1E0511,Temperature Sensor "A" Low
P1E0511,Battery Charger Temperature Sensor "A" Circuit Low
P1E0612,Battery Charger Temperature Sensor "A" Circuit High
P1E0612,Temperature Sensor "A" High
P1E071C,Battery Charger Temperature Sensor "B" Circuit Range/Performance
P1E0811,Temperature Sensor "B" Low
P1E0811,Battery Charger Temperature Sensor "B" Circuit Low
P1E0912,Temperature Sensor "B" High 
P1E0912,Battery Charger Temperature Sensor "B" Circuit High
P1E0A00,Battery Charger Output Voltage Too High
P1E0A17,Battery Charger Output Voltage Too High
P1E0B00,Battery Charger Output Current Too High
P1E0B19,Battery Charger Output Current Too High
P1E0C73,Input Relay Stuck Closed Check 
P1E1300,Battery Charger Power Module System Voltage
P1E131C,Battery Charger Power Module System Voltage
P1E1400,PFC Output Voltage Too High
P1E1417,PFC Output Voltage Too High
P1E1F00,Battery Charger Ignition3 Relay Stuck Open Check
P1E1F72,Battery Charger Ignition3 Relay Stuck Open Check
P1E2000,Battery Charger Ignition3 Relay Control Circuit
P1E2092,Battery Charger Ignition3 Relay Control Circuit
P1E2300,Battery Charger Regional Setting Incomplete
P1E2498,Battery Charger Charging Rate Limit Too High
P1E2500,Battery Charger Coupler Control Circuit Fail
P1E2800,Quick Charger Negative Relay Fault
P1E2900,Quick Charger Positive Relay Fault
P1E311C,Battery Charger Input Current Sensor "B" Circuit Range/Performance
P1E3211,Battery Charger Input Current Sensor "B" Circuit Low
P1E3312,Battery Charger Input Current Sensor "B" Circuit High
P1F0100,Not Plausible MT Autorecognition for DCU
P1F0200,Not Plausible AT Autorecognition for DCU
P1F0300,Failure of Pressure Preparation Test
P1F0400,Not Plausible Autorecognition PIN for DCU
P1F1400,SCR Communication error - FidSCR2
P1F1500,SCR Communication error - FidSCR3
P1F1600,SCR Communication error - FidSCR4
P1F1800,SCR Communication error - FIdSCRChkNOxEff
P1F2200,SCR Communication error - FIdSCRChkNOxUsPlausMax
P1F2400,SCR Communication error - FIdSCRChkQtyAdap
P1F2500,SCR Communication error - FIdSCRChkTTCL
P1F3000,SCR Communication error - FIdSCRTStrt
P1F3200,Exhaust Gas Temperature Sensor Circuit Low/High
P1F3300,SCR Communication error - FIdSCRTUCatTempUsRepl
P2000,NOx Absorber Efficiency Below Threshold Bank 1
P200000,NOx Absorber Efficiency Below Threshold Bank 1
P200000,NOx Adsorber Efficiency Below Threshold Bank 1
P200200,DPF System Non Plausible
P2003,Particulate Filter Efficiency Below Threshold Bank 2
P200300,Particulate Filter Efficiency Below Threshold Bank 2
P200400,Intake Manifold Runner Control Stuck Open (Bank 1)
P200600,Intake Manifold Runner Control Stuck Closed (Bank 1)
P200800,Intake Manifold Runner Control Circuit/Open (Bank 1)
P200900,Intake Manifold Runner Control Circuit Low (Bank 1)
P200A00,Intake Manifold Runner Performance (Bank1)
P201000,Intake Manifold Runner Control Circuit High(Bank 1)
P201400,Intake Manifold Runner Position Sensor/Switch Circuit (Bank 1)
P201500,Intake Manifold Runner Position Sensor/Switch Circuit Range/Performance(Bank 1)
P201600,Intake Manifold Runner Position Sensor/Switch Circuit Low(Bank 1)
P201700,Intake Manifold Runner Position Sensor/Switch Circuit High(Bank 1)
P201800,Intake Manifold Runner Position Sensor/Switch Circuit Intermittent (Bank1)
P202400,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit
P202500,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit Performance
P202600,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit Low Voltage
P202700,Evaporative Emissions Fuel Vapor Temperature Sensor Circuit High Voltage
P202800,EVAP Fuel Vapor Temperature Sensor Circuit Intermittent
P202A00,Reductant Tank Heater Control Circuit/Open
P202B00,Reductant Tank Heater Control Circuit Low
P202C00,Reductant Tank Heater Control Circuit High
P202E00,Reductant Injection Valve Circuit Range/Performance Bank 1 Unit 1
P203000,Exhaust Temperature Value Not Plausible With Sensor 1 And 2
P203100,Exhaust Gas Temperature Sensor Circuit (Bank 1 / Sensor 2)
P203200,Exhaust Gas Temperature Sensor Circuit Low (Bank 1 / Sensor 2)
P203200,Exhaust Gas Temperature Sensor Circuit Low(Bank 1 Sensor 2)
P203300,Exhaust Gas Temperature Sensor Circuit High (Bank 1 / Sensor 2)
P203300,Exhaust Gas Temperature Sensor Circuit High(Bank 1 Sensor 2)
P203400,Exhaust Gas Temperature Sensor Circuit (Bank 1 / Sensor 2)
P203500,Exhaust Gas Temperature Sensor Circuit Low Bank 2 Sensor 2
P203600,Exhaust Gas Temperature Sensor Circuit High Bank 2 Sensor 2
P203A00,Reductant Level Sensor "A" Circuit
P203B00,Reductant Level Sensor "A" Circuit Range/Performance
P203C00,Reductant Level Sensor "A" Circuit Low
P203D00,Reductant Level Sensor "A" Circuit High
P203E00,Reductant Level Sensor "A" Circuit Intermittent/Erratic
P204300,Reductant Temperature Sensor "A" Circuit Range/Performance
P204300,Reductant Temperature Sensor "A" Circuit Range/Performance 
P204400,Reductant Temperature Sensor Circuit Low
P204400,Reductant Temperature Sensor Circuit Low 
P204500,Reductant Temperature Sensor Circuit High
P204500,Reductant Temperature Sensor Circuit High 
P204600,Reductant Temperature Sensor "A" Circuit Intermittent 
P204700,Reductant Injection Valve Circuit/Open Bank 1 Unit 1
P204800,Reductant Injection Valve Circuit Low Bank 1 Unit 1
P204900,Reductant Injection Valve Circuit High Bank 1 Unit 1
P204A00,Reductant Pressure Sensor Circuit
P204B00,Reductant Pressure Sensor Circuit Range/Performance
P204C00,Reductant Pressure Sensor Circuit Low
P204D00,Reductant Pressure Sensor Circuit High
P204E00,Reductant Pressure Sensor Circuit Intermittent/Erratic
P204F00,Reductant System Performance Bank 1
P205300,Reductant Injection Valve Circuit/Open Bank 1 Unit 2
P205400,Reductant Injection Valve Circuit Low Bank 1 Unit 2
P205500,Reductant Injection Valve Circuit High Bank 1 Unit 2
P205B00,Reductant Tank Temperature Sensor Circuit Range/Performance
P205C00,Reductant Tank Temperature Sensor Circuit Low
P205D00,Reductant Tank Temperature Sensor Circuit High
P206500,Fuel Level Sensor "B" Circuit
P206600,Fuel Level Sensor "B" Performance
P206629,Fuel Level Sensor "B" Performance
P20662A,Fuel Level Sensor "B" Performance
P206700,Fuel Level Sensor "B" Circuit Low
P206716,Fuel Level Sensor "B" Circuit Low
P206800,Fuel Level Sensor "B" Circuit High
P206817,Fuel Level Sensor "B" Circuit High
P206900,Fuel Level Sensor "B" Circuit Intermittent
P206929,Fuel Level Sensor "B" Circuit Intermittent
P206B00,Reductant Quality Sensor Circuit Range/Performance
P207000,Intake Manifold Tuning (IMT) Valve Stuck Open (Bank 1)
P207100,Intake Manifold Tuning (IMT) Valve Stuck Closed (Bank 1)
P207400,Manifold Absolute Pressure/Mass Air Flow - Throttle Position Correlation at Higher Load
P2074F0,Manifold Absolute Pressure/Mass Air Flow - Throttle Position Correlation at Higher Load
P2074F1,Manifold Absolute Pressure/Mass Air Flow - Throttle Position Correlation at Higher Load
P207500,Intake Manifold Tuning (IMT) Valve Position Sensor/Switch Circuit (Bank 1)
P207600,Intake Manifold Tuning (IMT) Valve Position Sensor/Switch Circuit Range/Performance (Bank 1)
P207700,Intake Manifold Tuning (IMT) Valve Position Sensor/Switch Circuit Low (Bank 1)
P207800,Intake Manifold Tuning (IMT) Valve Position Sensor/Switch Circuit High (Bank 1)
P207F00,Reductant Quality Performance
P208000,Exhaust Gas Temperature Sensor Circuit Range/Performance (Bank 1 / Sensor 1)
P208000,Exhaust Gas Temperature Sensor Circuit Range/Performance
P20802A,Exhaust Gas Temperature Sensor Circuit Range/Performance
P208064,Exhaust Gas Temperature Sensor Circuit Range/Performance
P208100,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 1 Sensor 1 (Upstream GPF)
P208200,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 1
P208300,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 2 Sensor 1
P208400,Exhaust Gas Temperature Sensor Circuit Range/Performance
P20842A,Exhaust Gas Temperature Sensor Circuit Range/Performance
P208464,Exhaust Gas Temperature Sensor Circuit Range/Performance
P208500,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 1 Sensor 2 (Downstream GPF)
P208600,Exhaust Gas Temperature Sensor Circuit Range/Performance Bank 2 Sensor 2
P208700,Exhaust Gas Temperature Sensor Circuit Intermittent Bank 2 Sensor 2
P208800,"A" Camshaft Position Actuator Circuit Low(Bank1)
P2088F0,"A" Camshaft Position Actuator Circuit Low(Bank1)
P208900,"A" Camshaft Position Actuator Circuit High(Bank1)
P2089F0,"A" Camshaft Position Actuator Circuit High(Bank1)
P208A00,Reductant Pump "A" Control Circuit/Open
P208B00,Reductant Pump "A" Control Performance/Stuck Off
P208C00,Reductant Pump "A" Control Circuit Low
P208D00,Reductant Pump "A" Control Circuit High
P208E00,Reductant Injection Valve Stuck Closed Bank 1 Unit 1
P209600,Post Catalyst Fuel Trim System too Lean (Bank 1)
P209700,Post Catalyst Fuel Trim System too Rich (Bank 1)
P209800,Post Catalyst Fuel Trim System Too Lean (Bank 2)
P209900,Post Catalyst Fuel Trim System Too Rich (Bank 2)
P209F00,Reductant Tank Heater Control Circuit Performance
P20A000,Reductant Purge Control Valve "A" Circuit /Open
P20A100,Reductant Purge Control Valve "A" Performance
P20A200,Reductant Purge Control Valve "A" Circuit Low
P20A300,Reductant Purge Control Valve "A" Circuit High
P20B900,Reductant Heater "A" Control Circuit/Open
P20BA00,Reductant Heater "A" Control Circuit Performance
P20BB00,Reductant Heater "A" Control Circuit Low
P20BC00,Reductant Heater "A" Control Circuit High
P20BD00,Reductant Heater "B" Control Circuit/Open
P20BE00,Reductant Heater "B" Control Circuit Performance
P20BF00,Reductant Heater "B" Control Circuit Low
P20C000,Reductant Heater "B" Control Circuit High
P20C9,Reductant Control Module Requested MIL Illumination
P20C900,Reductant Control Module Requested MIL Illumination
P20CA00,Reductant Injection Air Pressure Leakage
P20E800,Reductant Pressure Too Low
P20E900,Reductant Pressure Too High
P20EA00,Reductant Control Module Power Relay De-Energized Performance - Too Early
P20EE00,SCR NOx Catalyst Efficiency Below Threshold Bank 1
P20EF00,SCR NOx Pre- Catalyst Efficiency Below Threshold Bank 1
P20F400,Reductant Consumption Too Low
P20F500,Reductant Consumption Too High
P20FA00,Reductant Pump "B" Control Circuit/Open
P20FB00,Reductant Pump "B" Control Performance/Stuck Off
P20FC00,Reductant Pump "B" Control Circuit Low
P20FD00,Reductant Pump "B" Control Circuit High
P210000,Throttle Actuator Control Motor Circuit /Open
P210013,Throttle Actuator Control Motor Circuit /Open
P210100,Throttle Actuator Control Motor Circuit Range/Performance
P210101,Throttle actuator Control Motor Circuit Range/Performance
P210198,Throttle actuator Control Motor Circuit Range/Performance
P210200,Throttle Actuator Control Motor Circuit Low
P210300,Throttle Actuator Control Motor Circuit High
P210400,Limp Home Mode - Forced Idle
P210500,Throttle Actuator Control System - Forced Engine Shutdown
